post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,total_posts,highly_active_influencer,mean_days_between_posts,frequency_of_posts_per_month,log_of_frequency_of_posts_per_month,influencer_score,Rank,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,post_early_likes,post_early_comments,post_early_shares,post_early_total_engagement,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement,high_enough_reach,spike_indicator,likes_spike_indicator,post_success_score,Early_and_total_likes,reach_to_follower_ratio,total_likes,sustained_engagement
7424.0,462.0,2024-01-16 00:00:00,promotional,image,30800.0,10.33526997,0.0,12.0,0.0,54.0,0.5,-0.69,9.64,368.0,2.76,60.0,103.0,13.0,15.0,131.0,2.183333333,0.875,0.82894254,17721.0,38978.0,2.2,7.25,0.164,0.837302346,0.0,103.0,7.0,0.0,110.0,1.0,1.0,0.0,5.6e-05,5.6e-05,0.019197873,103.0,2.0,0.0,1.19091,1.0,0.005812313,True,0.5754,206.0,0
9148.0,462.0,2024-07-20 00:00:00,promotional,carousel,30800.0,10.33526997,0.0,12.0,0.0,54.0,0.5,-0.69,9.64,368.0,2.76,60.0,48.0,8.0,3.0,59.0,0.983333333,2.25,-0.329181951,8574.0,16239.0,1.894,6.63,0.167,0.03642191,0.0,48.0,3.0,3.0,54.0,0.0,4.0,0.0,0.0,0.000467,0.160971724,48.0,4.0,0.0,1.09259,1.0,0.005598321,True,0.2784,96.0,0
1240.0,462.0,2024-08-14 00:00:00,experiential,carousel,30800.0,10.33526997,0.0,12.0,0.0,54.0,0.5,-0.69,9.64,368.0,2.76,60.0,156.0,13.0,7.0,176.0,2.933333333,1.75,0.882660735,48558.0,112230.0,2.311,5.47,0.306,1.286769674,0.0,156.0,7.0,0.0,163.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,156.0,1.0,0.0,1.07975,1.0,0.003212653,True,1.5766,312.0,0
395.0,462.0,2024-10-20 00:00:00,informational,video,30800.0,10.33526997,0.0,12.0,0.0,54.0,0.5,-0.69,9.64,368.0,2.76,60.0,21.0,4.0,1.0,26.0,0.433333333,2.5,-0.795981876,10230.0,17675.0,1.728,6.1,0.012,-0.000579867,0.0,26.0,2.0,0.0,28.0,2.0,1.0,0.0,0.000196,9.8e-05,0.258951836,26.0,3.0,0.0,0.92857,0.8076923,0.002541544,False,0.3321,47.0,0
5590.0,462.0,2025-07-21 00:00:00,informational,carousel,30800.0,10.33526997,0.0,12.0,0.0,54.0,0.5,-0.69,9.64,368.0,2.76,60.0,45.0,7.0,2.0,54.0,0.9,2.666666667,-0.439206872,18227.0,22402.0,1.229,5.61,0.174,0.118703636,0.0,45.0,7.0,0.0,52.0,0.0,3.0,2.0,0.0,0.000165,0.359155033,45.0,5.0,0.0,1.03846,1.0,0.002468865,True,0.5918,90.0,0
9728.0,462.0,2024-06-12 00:00:00,informational,video,30800.0,10.33526997,0.0,12.0,0.0,54.0,0.5,-0.69,9.64,368.0,2.76,60.0,37.0,15.0,2.0,54.0,0.9,5.333333333,-0.149865635,27165.0,40196.0,1.48,5.94,0.096,0.629567818,0.0,37.0,7.0,3.0,47.0,1.0,0.0,0.0,3.7e-05,0.0,-0.398098621,37.0,1.0,0.0,1.14894,1.0,0.001362047,True,0.882,74.0,0
4929.0,462.0,2024-10-20 00:00:00,informational,image,30800.0,10.33526997,0.0,12.0,0.0,54.0,0.5,-0.69,9.64,368.0,2.76,60.0,11.0,22.0,13.0,46.0,0.766666667,1.642857143,0.437993075,9547.0,15204.0,1.593,6.18,0.267,-0.092658694,0.0,11.0,4.0,1.0,16.0,1.0,0.0,0.0,0.000105,0.0,-0.398098621,11.0,1.0,0.0,2.875,1.0,0.001152194,True,0.31,22.0,0
2543.0,306.0,2024-11-19 00:00:00,informational,video,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,135.0,0.0,9.0,144.0,2.4,0.1,0.241699218,8992.0,18924.0,2.105,6.83,0.149,0.188918914,0.0,135.0,12.0,1.0,148.0,2.0,0.0,1.0,0.000222,0.0,0.051453854,135.0,3.0,0.0,0.97297,1.0,0.015013345,True,0.2689,270.0,0
459.0,306.0,2024-05-16 00:00:00,informational,carousel,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,81.0,3.0,8.0,92.0,1.533333333,0.444444444,-0.08006788,7134.0,10396.0,1.457,8.23,0.144,0.012138329,0.0,105.0,2.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,105.0,0.0,0.0,0.85981,0.7714286,0.014718251,False,0.2134,186.0,0
6539.0,306.0,2024-08-22 00:00:00,experiential,carousel,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,138.0,16.0,12.0,166.0,2.766666667,1.307692308,1.095036251,10239.0,15089.0,1.474,5.28,0.304,-0.299062554,0.0,138.0,1.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,138.0,0.0,0.0,1.19424,1.0,0.013477879,True,0.3062,276.0,0
2739.0,306.0,2024-02-08 00:00:00,promotional,image,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,130.0,7.0,10.0,147.0,2.45,0.727272727,0.553563566,13240.0,29899.0,2.258,5.96,0.158,0.359779286,0.0,130.0,0.0,2.0,132.0,2.0,0.0,2.0,0.000151,0.0,0.174178116,130.0,4.0,0.0,1.11364,1.0,0.009818731,True,0.396,260.0,0
3788.0,306.0,2025-08-01 00:00:00,experiential,image,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,110.0,8.0,7.0,125.0,2.083333333,1.125,0.315076663,12559.0,24454.0,1.947,6.55,0.102,0.340168887,0.0,110.0,1.0,1.0,112.0,0.0,3.0,1.0,0.0,0.000239,0.236430771,110.0,4.0,0.0,1.11607,1.0,0.008758659,True,0.3756,220.0,0
6876.0,306.0,2024-05-22 00:00:00,experiential,carousel,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,86.0,2.0,0.0,88.0,1.466666667,3.0,-0.434096637,13588.0,18470.0,1.359,6.46,0.285,0.141010374,0.0,86.0,2.0,2.0,90.0,1.0,2.0,0.0,7.4e-05,0.000147,0.263300673,86.0,3.0,0.0,0.97778,1.0,0.006329114,True,0.4064,172.0,0
9848.0,306.0,2024-03-17 00:00:00,experiential,carousel,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,39.0,16.0,9.0,64.0,1.066666667,1.7,0.213721615,6508.0,9213.0,1.416,5.64,0.235,-0.595327543,0.0,39.0,2.0,5.0,46.0,1.0,1.0,1.0,0.000154,0.000154,0.228996385,39.0,3.0,0.0,1.3913,1.0,0.005992624,True,0.1947,78.0,0
8669.0,306.0,2025-08-04 00:00:00,experiential,carousel,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,156.0,7.0,17.0,180.0,3.0,0.444444444,1.055397934,26820.0,28900.0,1.078,5.68,0.203,0.358324026,0.0,156.0,3.0,0.0,159.0,1.0,1.0,0.0,3.7e-05,3.7e-05,0.019197873,156.0,2.0,0.0,1.13208,1.0,0.005816555,True,0.8022,312.0,0
9464.0,306.0,2025-01-06 00:00:00,experiential,video,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,46.0,3.0,1.0,50.0,0.833333333,2.0,-0.650151507,10880.0,12747.0,1.172,5.79,0.191,-0.275876265,0.0,61.0,8.0,1.0,70.0,2.0,0.0,0.0,0.000184,0.0,-0.158344658,61.0,2.0,0.0,0.71429,0.7540984,0.005606618,False,0.3254,107.0,0
7215.0,306.0,2024-05-26 00:00:00,promotional,video,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,25.0,24.0,12.0,61.0,1.016666667,1.923076923,0.588136137,12254.0,18733.0,1.529,4.8,0.113,-0.257781606,0.0,53.0,1.0,2.0,56.0,1.0,0.0,1.0,8.2e-05,0.0,-0.188300109,53.0,2.0,0.0,1.08929,0.4716981,0.004325118,False,0.3665,78.0,0
4161.0,306.0,2025-12-01 00:00:00,experiential,image,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,23.0,9.0,21.0,53.0,0.883333333,0.454545455,0.308424419,13693.0,24868.0,1.816,6.47,0.191,0.343127014,0.0,44.0,2.0,1.0,47.0,4.0,0.0,0.0,0.000292,0.0,0.143709613,44.0,4.0,0.0,1.12766,0.5227273,0.003213321,False,0.4096,67.0,0
7942.0,306.0,2024-08-03 00:00:00,promotional,image,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,51.0,16.0,1.0,68.0,1.133333333,8.5,-0.043473479,17943.0,23783.0,1.325,5.3,0.188,0.079004499,0.0,51.0,2.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,51.0,0.0,0.0,1.28302,1.0,0.002842334,True,0.5367,102.0,0
2198.0,306.0,2025-05-27 00:00:00,experiential,image,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,17.0,8.0,2.0,27.0,0.45,3.0,-0.607786994,7116.0,8806.0,1.237,6.83,0.058,-0.353167978,0.0,17.0,3.0,0.0,20.0,2.0,3.0,2.0,0.000281,0.000422,1.008771103,17.0,7.0,0.0,1.35,1.0,0.002388983,True,0.2128,34.0,0
3232.0,306.0,2025-12-17 00:00:00,promotional,video,33434.0,10.41732863,0.0,14.0,0.0,48.0,0.58,-0.54,9.88,380.0,6.57,60.0,7.0,10.0,1.0,18.0,0.3,5.5,-0.639641956,21798.0,37085.0,1.701,6.74,0.106,0.7204923,0.0,34.0,3.0,0.0,37.0,1.0,0.0,0.0,4.6e-05,0.0,-0.398098621,34.0,1.0,0.0,0.48649,0.2058824,0.001559776,False,0.652,41.0,1
7969.0,403.0,2025-04-27 00:00:00,promotional,image,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,58.0,12.0,0.0,70.0,1.166666667,13.0,-0.208918608,3126.0,7889.0,2.524,8.16,0.029,-0.266493532,0.0,119.0,1.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,119.0,0.0,0.0,0.57851,0.487395,0.038067818,False,0.1046,177.0,1
8632.0,403.0,2024-12-24 00:00:00,informational,carousel,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,96.0,8.0,5.0,109.0,1.816666667,1.5,0.121862623,4580.0,5201.0,1.136,7.2,0.178,-0.681617546,0.0,96.0,2.0,0.0,98.0,1.0,0.0,3.0,0.000218,0.0,0.021498403,96.0,4.0,0.0,1.11224,1.0,0.020960699,True,0.1532,192.0,0
4105.0,403.0,2024-10-27 00:00:00,informational,image,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,32.0,8.0,2.0,42.0,0.7,3.0,-0.494038229,3459.0,6059.0,1.752,6.84,0.234,-0.690612173,0.0,55.0,1.0,0.0,56.0,3.0,0.0,2.0,0.000867,0.0,0.34428626,55.0,5.0,0.0,0.75,0.5818182,0.015900549,False,0.1157,87.0,0
686.0,403.0,2024-12-16 00:00:00,experiential,carousel,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,61.0,6.0,0.0,67.0,1.116666667,7.0,-0.448674289,5371.0,9983.0,1.859,5.74,0.172,-0.539759598,0.0,74.0,15.0,0.0,89.0,3.0,0.0,2.0,0.000559,0.0,0.34428626,74.0,5.0,0.0,0.75281,0.8243243,0.013777695,False,0.1797,135.0,0
9985.0,403.0,2024-02-26 00:00:00,experiential,image,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,106.0,2.0,11.0,119.0,1.983333333,0.25,0.196335278,8720.0,22776.0,2.612,5.41,0.16,0.008075963,0.0,106.0,3.0,2.0,111.0,0.0,1.0,1.0,0.0,0.000115,-0.180865722,106.0,2.0,0.0,1.07207,1.0,0.012155963,True,0.2917,212.0,0
5439.0,403.0,2025-10-23 00:00:00,informational,video,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,198.0,0.0,0.0,198.0,3.3,1.0,0.32772566,18572.0,48245.0,2.598,6.09,0.165,0.758199999,0.0,198.0,0.0,0.0,198.0,3.0,1.0,0.0,0.000162,5.4e-05,0.429059979,198.0,4.0,0.0,1.0,1.0,0.01066121,True,0.6214,396.0,0
5615.0,403.0,2025-03-27 00:00:00,experiential,video,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,231.0,8.0,0.0,239.0,3.983333333,9.0,0.927980187,21762.0,27477.0,1.263,6.74,0.244,0.523013797,0.0,231.0,0.0,2.0,233.0,1.0,1.0,0.0,4.6e-05,4.6e-05,0.019197873,231.0,2.0,0.0,1.02575,1.0,0.010614833,True,0.7281,462.0,0
8552.0,403.0,2024-12-31 00:00:00,promotional,carousel,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,55.0,11.0,4.0,70.0,1.166666667,2.4,-0.101322214,5219.0,9617.0,1.843,7.26,0.105,-0.2496254,0.0,55.0,5.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,55.0,0.0,0.0,1.11111,1.0,0.010538417,True,0.1746,110.0,0
632.0,403.0,2025-02-12 00:00:00,promotional,image,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,94.0,2.0,6.0,102.0,1.7,0.428571429,-0.11228505,10155.0,16670.0,1.642,6.48,0.159,0.040595951,0.0,94.0,7.0,2.0,103.0,2.0,0.0,0.0,0.000197,0.0,-0.158344658,94.0,2.0,0.0,0.99029,1.0,0.009256524,True,0.3398,188.0,0
385.0,403.0,2024-03-21 00:00:00,experiential,video,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,11.0,1.0,5.0,17.0,0.283333333,0.333333333,-0.828970049,4348.0,7933.0,1.825,5.41,0.106,-0.797847657,0.0,37.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,37.0,0.0,0.0,0.44737,0.2972973,0.00850966,False,0.1455,48.0,1
8295.0,403.0,2024-01-22 00:00:00,informational,carousel,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,42.0,2.0,3.0,47.0,0.783333333,0.75,-0.63718689,5729.0,9829.0,1.716,7.56,0.028,-0.169337215,0.0,42.0,2.0,0.0,44.0,1.0,1.0,0.0,0.000175,0.000175,0.019197873,42.0,2.0,0.0,1.06818,1.0,0.007331122,True,0.1917,84.0,0
5628.0,403.0,2025-05-09 00:00:00,promotional,image,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,20.0,3.0,3.0,26.0,0.433333333,1.0,-0.760267506,5176.0,5176.0,1.0,7.47,0.153,-0.611795133,0.0,22.0,3.0,0.0,25.0,0.0,1.0,0.0,0.0,0.000193,-0.390664234,22.0,1.0,0.0,1.04,0.9090909,0.004250386,False,0.1732,42.0,0
5126.0,403.0,2025-07-06 00:00:00,promotional,image,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,53.0,3.0,4.0,60.0,1.0,0.8,-0.466495961,21033.0,45344.0,2.156,6.5,0.159,0.80854973,0.0,53.0,3.0,2.0,58.0,3.0,0.0,0.0,0.000143,0.0,0.011763486,53.0,3.0,0.0,1.03448,1.0,0.00251985,True,0.7037,106.0,0
6945.0,403.0,2025-01-08 00:00:00,informational,carousel,29889.0,10.3052458,0.0,14.0,0.0,46.0,0.58,-0.54,9.77,328.0,9.05,60.0,62.0,6.0,4.0,72.0,1.2,1.4,-0.266993985,24836.0,32755.0,1.319,6.52,0.183,0.609748467,0.0,62.0,1.0,3.0,66.0,1.0,2.0,0.0,4e-05,8.1e-05,0.263300673,62.0,3.0,0.0,1.09091,1.0,0.002496376,True,0.8309,124.0,0
7012.0,442.0,2024-03-21 00:00:00,informational,carousel,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,187.0,22.0,5.0,214.0,3.566666667,3.833333333,1.42445114,11339.0,24840.0,2.191,6.73,0.158,0.380282606,0.0,187.0,5.0,0.0,192.0,2.0,0.0,3.0,0.000176,0.0,0.261252366,187.0,5.0,0.0,1.11458,1.0,0.016491754,True,0.394,374.0,0
4446.0,442.0,2024-12-10 00:00:00,experiential,image,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,76.0,9.0,0.0,85.0,1.416666667,10.0,-0.203672807,5812.0,8837.0,1.52,7.81,0.187,-0.194421136,0.0,76.0,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,76.0,0.0,0.0,1.08974,1.0,0.013076394,True,0.202,152.0,0
1248.0,442.0,2025-03-31 00:00:00,informational,image,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,123.0,11.0,3.0,137.0,2.283333333,3.0,0.370814589,12410.0,13077.0,1.054,7.18,0.165,0.054600289,0.0,123.0,18.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,123.0,0.0,0.0,0.97163,1.0,0.009911362,True,0.4313,246.0,0
7243.0,442.0,2025-06-20 00:00:00,informational,carousel,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,61.0,5.0,3.0,69.0,1.15,1.5,-0.361852405,12467.0,12467.0,1.0,4.82,0.186,-0.506917171,0.0,122.0,7.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,122.0,0.0,0.0,0.53077,0.5,0.009785835,False,0.4332,183.0,1
5411.0,442.0,2024-09-05 00:00:00,experiential,video,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,178.0,21.0,13.0,212.0,3.533333333,1.571428571,1.660645081,19026.0,30834.0,1.621,4.74,0.201,0.1119103,0.0,178.0,0.0,7.0,185.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,178.0,0.0,0.0,1.14595,1.0,0.009355619,True,0.6612,356.0,0
3615.0,442.0,2025-12-25 00:00:00,informational,video,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,78.0,7.0,0.0,85.0,1.416666667,8.0,-0.276008117,9774.0,12017.0,1.229,6.5,0.123,-0.174535179,0.0,78.0,17.0,1.0,96.0,0.0,1.0,1.0,0.0,0.000102,-0.180865722,78.0,2.0,0.0,0.88542,1.0,0.007980356,True,0.3397,156.0,0
1114.0,442.0,2025-11-05 00:00:00,experiential,image,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,110.0,4.0,1.0,115.0,1.916666667,2.5,-0.121072539,14859.0,17580.0,1.183,6.14,0.143,0.054594648,0.0,110.0,0.0,2.0,112.0,2.0,3.0,1.0,0.000135,0.000202,0.886046841,110.0,6.0,0.0,1.02679,1.0,0.007402921,True,0.5164,220.0,0
7193.0,442.0,2024-09-19 00:00:00,experiential,carousel,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,113.0,8.0,9.0,130.0,2.166666667,0.9,0.424874942,16091.0,20962.0,1.303,6.81,0.103,0.318991142,0.0,113.0,0.0,2.0,115.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,113.0,1.0,0.0,1.13043,1.0,0.007022559,True,0.5592,226.0,0
2604.0,442.0,2025-06-06 00:00:00,experiential,image,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,22.0,9.0,2.0,33.0,0.55,3.333333333,-0.526119833,4051.0,7665.0,1.892,6.38,0.139,-0.607613751,0.0,22.0,2.0,2.0,26.0,3.0,2.0,0.0,0.000741,0.000494,0.67316278,22.0,5.0,0.0,1.26923,1.0,0.005430758,True,0.1408,44.0,0
6700.0,442.0,2024-10-14 00:00:00,informational,image,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,46.0,14.0,1.0,61.0,1.016666667,7.5,-0.168891545,8538.0,16326.0,1.912,8.06,0.172,0.308992652,0.0,46.0,1.0,0.0,47.0,0.0,0.0,3.0,0.0,0.0,-0.388363704,46.0,3.0,0.0,1.29787,1.0,0.005387679,True,0.2967,92.0,0
6436.0,442.0,2025-08-27 00:00:00,promotional,carousel,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,28.0,12.0,5.0,45.0,0.75,2.166666667,-0.218794821,8708.0,12065.0,1.386,5.19,0.095,-0.489717017,0.0,42.0,2.0,2.0,46.0,0.0,1.0,0.0,0.0,0.000115,-0.390664234,42.0,1.0,0.0,0.97826,0.6666667,0.004823151,False,0.3026,70.0,0
3237.0,442.0,2024-09-28 00:00:00,experiential,image,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,72.0,2.0,6.0,80.0,1.333333333,0.428571429,-0.279116571,23621.0,35471.0,1.502,4.53,0.19,0.173107399,0.0,72.0,1.0,0.0,73.0,1.0,0.0,2.0,4.2e-05,0.0,-0.065575847,72.0,3.0,0.0,1.09589,1.0,0.003048135,True,0.8209,144.0,0
3503.0,442.0,2025-04-21 00:00:00,experiential,image,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,61.0,21.0,1.0,83.0,1.383333333,11.0,0.251113559,23728.0,26170.0,1.103,6.03,0.18,0.355903496,0.0,61.0,11.0,4.0,76.0,1.0,4.0,0.0,4.2e-05,0.000169,0.570833831,61.0,5.0,0.0,1.09211,1.0,0.002570802,True,0.8246,122.0,0
4577.0,442.0,2024-04-18 00:00:00,experiential,image,28776.0,10.26729699,0.0,14.0,0.0,46.0,0.58,-0.54,9.73,444.0,6.39,60.0,8.0,2.0,0.0,10.0,0.166666667,3.0,-1.025590213,8534.0,14335.0,1.68,6.01,0.067,-0.182695526,0.0,12.0,6.0,0.0,18.0,4.0,2.0,1.0,0.000469,0.000234,1.014907419,12.0,7.0,0.0,0.55556,0.6666667,0.00140614,False,0.2966,20.0,1
4942.0,638.0,2024-05-29 00:00:00,promotional,video,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,103.0,7.0,0.0,110.0,1.833333333,8.0,-0.086426843,2762.0,4791.0,1.735,6.03,0.144,-1.045615818,0.0,103.0,8.0,1.0,112.0,0.0,2.0,0.0,0.0,0.000724,-0.146561434,103.0,2.0,0.0,0.98214,1.0,0.037291818,True,0.0863,206.0,0
128.0,638.0,2025-11-11 00:00:00,informational,image,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,192.0,2.0,0.0,194.0,3.233333333,3.0,0.369727966,14128.0,29036.0,2.055,5.04,0.167,0.121303241,0.0,192.0,5.0,1.0,198.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,192.0,1.0,0.0,0.9798,1.0,0.013590034,True,0.4416,384.0,0
8776.0,638.0,2025-11-29 00:00:00,experiential,image,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,187.0,3.0,1.0,191.0,3.183333333,2.0,0.41908688,28472.0,44061.0,1.548,5.0,0.196,0.468267502,0.0,187.0,3.0,1.0,191.0,2.0,1.0,0.0,7e-05,3.5e-05,0.258951836,187.0,3.0,0.0,1.0,1.0,0.006567856,True,0.8899,374.0,0
8473.0,638.0,2024-07-19 00:00:00,informational,video,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,127.0,9.0,9.0,145.0,2.416666667,1.0,0.574791361,20902.0,28375.0,1.358,6.76,0.303,0.54173176,0.0,127.0,7.0,1.0,135.0,1.0,0.0,2.0,4.8e-05,0.0,-0.065575847,127.0,3.0,0.0,1.07407,1.0,0.006075974,True,0.6533,254.0,0
6361.0,638.0,2025-10-17 00:00:00,promotional,video,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,34.0,15.0,3.0,52.0,0.866666667,4.0,-0.129091125,6721.0,10866.0,1.617,7.72,0.0,-0.054703227,0.0,34.0,6.0,1.0,41.0,1.0,2.0,2.0,0.000149,0.000298,0.595823447,34.0,5.0,0.0,1.26829,1.0,0.005058771,True,0.2101,68.0,0
9797.0,638.0,2025-03-27 00:00:00,experiential,video,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,67.0,10.0,3.0,80.0,1.333333333,2.75,-0.097598371,17843.0,23286.0,1.305,5.82,0.122,0.189068343,0.0,78.0,2.0,1.0,81.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,78.0,1.0,0.0,0.98765,0.8589744,0.004371462,False,0.5577,145.0,0
7405.0,638.0,2024-07-08 00:00:00,informational,carousel,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,60.0,17.0,3.0,80.0,1.333333333,4.5,0.155575212,14996.0,25828.0,1.722,5.84,0.197,0.240199418,0.0,60.0,4.0,3.0,67.0,1.0,0.0,2.0,6.7e-05,0.0,-0.065575847,60.0,3.0,0.0,1.19403,1.0,0.004001067,True,0.4687,120.0,0
2836.0,638.0,2025-07-30 00:00:00,experiential,image,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,35.0,0.0,4.0,39.0,0.65,0.2,-0.734247195,10780.0,21989.0,2.04,5.41,0.106,-0.003995767,0.0,35.0,7.0,1.0,43.0,2.0,1.0,0.0,0.000186,9.3e-05,0.258951836,35.0,3.0,0.0,0.90698,1.0,0.003246753,True,0.3369,70.0,0
520.0,638.0,2024-12-09 00:00:00,promotional,image,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,39.0,13.0,3.0,55.0,0.916666667,3.5,-0.178676681,12440.0,14360.0,1.154,6.96,0.174,0.069507034,0.0,39.0,0.0,6.0,45.0,3.0,1.0,3.0,0.000241,8e-05,0.848657003,39.0,7.0,0.0,1.22222,1.0,0.003135048,True,0.3888,78.0,0
9841.0,638.0,2024-11-15 00:00:00,promotional,carousel,31994.0,10.37330366,0.0,13.0,0.0,42.0,0.54,-0.61,9.76,391.0,2.82,60.0,35.0,3.0,2.0,40.0,0.666666667,1.333333333,-0.690043005,19551.0,22408.0,1.146,5.93,0.109,0.204404525,0.0,47.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,47.0,0.0,0.0,0.83333,0.7446809,0.002403969,False,0.6111,82.0,0
